timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:18:14.807569,0,0.0457,0.0200,0.0457,0.3124,0.3174,-0.1438,-0.2829,7
2026-03-21T04:18:14.807569,1,0.0718,0.0718,0.0432,1.0598,1.0413,0.0178,-1.0411,5
2026-03-21T04:18:14.807569,2,0.0858,0.0778,0.0858,0.9436,0.9786,0.3660,-0.9075,7
2026-03-21T04:18:14.807569,3,0.2852,0.2852,0.1666,0.0000,1.0516,-0.2251,1.0272,18
2026-03-21T04:18:14.876138,0,0.0576,0.0201,0.0576,0.3252,0.3198,-0.1448,-0.2851,7
2026-03-21T04:18:14.876138,1,0.0692,0.0692,0.0654,1.0550,1.0273,0.0353,-1.0267,5
2026-03-21T04:18:14.876138,2,0.1220,0.1049,0.1220,0.9907,0.9922,0.3546,-0.9267,9
2026-03-21T04:18:14.876138,3,0.2847,0.2847,0.1705,0.0000,1.0522,-0.2252,1.0278,18
2026-03-21T04:18:14.876138,4,0.0588,0.0588,0.0558,0.0000,0.2845,-0.1248,0.2557,7
2026-03-21T04:18:14.945326,0,0.0516,0.0238,0.0516,0.3225,0.3184,-0.1443,-0.2838,7
2026-03-21T04:18:14.945326,1,0.0810,0.0810,0.0307,1.0045,1.0479,-0.3415,-0.9907,5
2026-03-21T04:18:14.945326,2,0.0740,0.0740,0.0590,1.0893,1.0589,-0.0005,-1.0589,5
2026-03-21T04:18:14.945326,3,0.1047,0.0943,0.1047,0.9872,0.9930,0.3632,-0.9242,8
2026-03-21T04:18:14.945326,4,0.0908,0.0908,0.0409,1.2494,1.4190,0.7096,-1.2288,5
2026-03-21T04:18:14.945326,5,0.2850,0.2850,0.1624,0.0000,1.0522,-0.2253,1.0278,18
2026-03-21T04:18:14.945326,6,0.0595,0.0595,0.0572,0.0000,0.2784,-0.1226,0.2499,9
2026-03-21T04:18:15.015161,0,0.0550,0.0207,0.0550,0.3243,0.3192,-0.1446,-0.2846,7
2026-03-21T04:18:15.015161,1,0.0696,0.0696,0.0384,1.0180,1.0449,-0.3229,-0.9937,5
