timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T16:35:18.466220,0,1.0853,1.0853,0.0878,0.8721,0.8593,0.1118,-0.8520,66
2026-03-21T16:35:18.466220,1,1.3318,0.0215,1.3318,0.7308,0.7487,0.7475,-0.0418,84
2026-03-21T16:35:18.466220,2,0.1345,0.0135,0.1345,0.0000,1.0251,0.7490,0.6998,7
2026-03-21T16:35:18.466220,3,0.2399,0.2399,0.0545,0.0000,0.4898,0.2623,0.4136,23
2026-03-21T16:35:18.466220,4,0.0490,0.0490,0.0481,0.0000,0.4070,-0.0245,0.4063,8
2026-03-21T16:35:18.485524,0,1.0853,1.0853,0.0878,0.8721,0.8593,0.1118,-0.8520,66
2026-03-21T16:35:18.485524,1,1.3318,0.0215,1.3318,0.7308,0.7487,0.7475,-0.0418,84
2026-03-21T16:35:18.485524,2,0.1345,0.0135,0.1345,0.0000,1.0251,0.7490,0.6998,7
2026-03-21T16:35:18.485524,3,0.2399,0.2399,0.0545,0.0000,0.4898,0.2623,0.4136,23
2026-03-21T16:35:18.485524,4,0.0490,0.0490,0.0481,0.0000,0.4070,-0.0245,0.4063,8
2026-03-21T16:35:18.493079,0,1.0853,1.0853,0.0878,0.8721,0.8593,0.1118,-0.8520,66
2026-03-21T16:35:18.493079,1,1.3318,0.0215,1.3318,0.7308,0.7487,0.7475,-0.0418,84
2026-03-21T16:35:18.493079,2,0.1345,0.0135,0.1345,0.0000,1.0251,0.7490,0.6998,7
2026-03-21T16:35:18.493079,3,0.2399,0.2399,0.0545,0.0000,0.4898,0.2623,0.4136,23
2026-03-21T16:35:18.493079,4,0.0490,0.0490,0.0481,0.0000,0.4070,-0.0245,0.4063,8
2026-03-21T16:35:18.502952,0,1.0853,1.0853,0.0878,0.8721,0.8593,0.1118,-0.8520,66
2026-03-21T16:35:18.502952,1,1.3318,0.0215,1.3318,0.7308,0.7487,0.7475,-0.0418,84
2026-03-21T16:35:18.502952,2,0.1345,0.0135,0.1345,0.0000,1.0251,0.7490,0.6998,7
2026-03-21T16:35:18.502952,3,0.2399,0.2399,0.0545,0.0000,0.4898,0.2623,0.4136,23
2026-03-21T16:35:18.502952,4,0.0490,0.0490,0.0481,0.0000,0.4070,-0.0245,0.4063,8
2026-03-21T16:35:18.534380,0,1.0680,1.0680,0.0814,0.8666,0.8614,0.1288,-0.8517,63
2026-03-21T16:35:18.534380,1,1.4207,0.0216,1.4207,0.7025,0.7480,0.7480,0.0070,88
2026-03-21T16:35:18.534380,2,0.2032,0.2032,0.0699,0.0000,0.4864,0.2561,0.4135,22
2026-03-21T16:35:18.534380,3,0.0528,0.0528,0.0509,0.0000,0.4120,-0.0250,0.4113,8
