timestamp,object_id,length_m,width_m,depth_m,height_above_baseline_m,distance_m,centroid_x,centroid_y,point_count
2026-03-21T17:53:33.878375,0,1.1917,1.1917,0.0164,3.1012,0.8721,0.1389,-0.8609,69
2026-03-21T17:53:33.878375,1,0.5700,0.0205,0.5700,2.8674,0.8196,0.7523,-0.3252,36
2026-03-21T17:53:33.878375,2,0.0948,0.0200,0.0948,2.2749,0.5964,0.5964,0.0051,10
2026-03-21T17:53:33.878375,3,0.6573,0.0145,0.6573,2.1416,0.8404,0.7479,0.3833,39
2026-03-21T17:53:33.957909,0,1.1176,1.1176,0.0151,3.1004,0.8681,0.1106,-0.8610,66
2026-03-21T17:53:33.957909,1,0.5987,0.0193,0.5987,2.8963,0.8240,0.7531,-0.3345,37
2026-03-21T17:53:33.957909,2,0.0958,0.0273,0.0958,2.2755,0.5978,0.5978,0.0051,10
2026-03-21T17:53:33.957909,3,0.6105,0.0179,0.6105,2.1418,0.8317,0.7476,0.3643,37
2026-03-21T17:53:34.034783,0,1.1181,1.1181,0.0196,3.1055,0.8683,0.1109,-0.8612,66
2026-03-21T17:53:34.034783,1,0.0926,0.0054,0.0926,2.9209,0.9963,0.7629,-0.6408,5
2026-03-21T17:53:34.034783,2,0.5046,0.0182,0.5046,2.8023,0.8076,0.7506,-0.2981,33
2026-03-21T17:53:34.034783,3,0.0959,0.0249,0.0959,2.2755,0.5990,0.5990,0.0051,10
2026-03-21T17:53:34.034783,4,0.5559,0.0172,0.5559,2.1421,0.8227,0.7467,0.3453,35
2026-03-21T17:53:34.034783,5,0.0976,0.0070,0.0976,1.5552,1.0457,0.7518,0.7268,5
2026-03-21T17:53:34.073001,0,1.1213,1.1213,0.0141,3.1021,0.8685,0.1109,-0.8614,66
2026-03-21T17:53:34.073001,1,0.5957,0.0185,0.5957,2.8930,0.8242,0.7534,-0.3343,37
2026-03-21T17:53:34.073001,2,0.0961,0.0289,0.0961,2.2757,0.5996,0.5996,0.0051,10
2026-03-21T17:53:34.073001,3,0.5985,0.0551,0.5985,2.1591,0.8224,0.7457,0.3469,37
2026-03-21T17:53:34.145183,0,1.1939,1.1939,0.0181,3.1012,0.8723,0.1387,-0.8611,69
2026-03-21T17:53:34.145183,1,0.6459,0.0202,0.6459,2.9437,0.8318,0.7532,-0.3530,39
2026-03-21T17:53:34.145183,2,0.0954,0.0325,0.0954,2.2757,0.5953,0.5953,0.0050,10
2026-03-21T17:53:34.145183,3,0.6497,0.0617,0.6497,2.1596,0.8311,0.7463,0.3658,39
2026-03-21T17:53:34.208427,0,1.1885,1.1885,0.0185,3.1025,0.8725,0.1388,-0.8614,69
2026-03-21T17:53:34.208427,1,0.5491,0.0232,0.5491,2.8460,0.8162,0.7524,-0.3162,35
2026-03-21T17:53:34.208427,2,0.0955,0.0203,0.0955,2.2750,0.5953,0.5953,0.0052,10
2026-03-21T17:53:34.208427,3,0.6498,0.0571,0.6498,2.1590,0.8317,0.7467,0.3663,39
2026-03-21T17:53:34.282050,0,1.0687,1.0687,0.0224,3.1050,0.8655,0.0928,-0.8605,64
2026-03-21T17:53:34.282050,1,0.0686,0.0686,0.0475,3.1012,1.1331,0.7434,-0.8550,5
2026-03-21T17:53:34.282050,2,0.6214,0.0255,0.6214,2.9189,0.8284,0.7537,-0.3438,38
2026-03-21T17:53:34.282050,3,0.0964,0.0379,0.0964,2.2759,0.5982,0.5982,0.0050,10
2026-03-21T17:53:34.282050,4,0.5771,0.0129,0.5771,2.1410,0.8269,0.7471,0.3546,36
2026-03-21T17:53:34.347620,0,1.1201,1.1201,0.0201,3.1045,0.8689,0.1109,-0.8618,66
2026-03-21T17:53:34.347620,1,0.0482,0.0482,0.0178,3.1018,1.1386,0.7471,-0.8592,3
2026-03-21T17:53:34.347620,2,0.5985,0.0214,0.5985,2.8963,0.8246,0.7537,-0.3346,37
2026-03-21T17:53:34.347620,3,0.0954,0.0386,0.0954,2.2760,0.5968,0.5968,0.0050,10
2026-03-21T17:53:34.347620,4,0.6068,0.0139,0.6068,2.1415,0.8310,0.7472,0.3638,37
2026-03-21T17:53:34.417058,0,1.1152,1.1152,0.0154,3.1021,0.8675,0.1106,-0.8604,66
2026-03-21T17:53:34.417058,1,0.6706,0.0240,0.6706,2.9680,0.8365,0.7538,-0.3627,40
2026-03-21T17:53:34.417058,2,0.0959,0.0397,0.0959,2.2765,0.5993,0.5993,0.0050,10
2026-03-21T17:53:34.417058,3,0.6055,0.0148,0.6055,2.1416,0.8312,0.7473,0.3640,37
2026-03-21T17:53:34.486957,0,1.1180,1.1180,0.0224,3.1033,0.8679,0.1109,-0.8608,66
2026-03-21T17:53:34.486957,1,0.6466,0.0193,0.6466,2.9444,0.8321,0.7535,-0.3530,39
2026-03-21T17:53:34.486957,2,0.0962,0.0256,0.0962,2.2753,0.5971,0.5971,0.0052,10
2026-03-21T17:53:34.486957,3,0.5820,0.0193,0.5820,2.1412,0.8279,0.7480,0.3548,36
2026-03-21T17:53:34.556466,0,1.0966,1.0966,0.0172,3.1020,0.8676,0.1019,-0.8616,65
