timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:21:49.302380,3,0.2353,0.2353,0.0809,0.0000,1.1374,-0.0385,1.1368,13
2026-03-21T04:21:49.302380,4,0.2710,0.2710,0.0723,0.0000,1.0439,-0.3148,0.9953,16
2026-03-21T04:21:49.371508,0,0.2100,0.2100,0.1192,0.0000,0.8191,-0.3066,-0.7595,17
2026-03-21T04:21:49.371508,1,0.1069,0.1069,0.0481,0.0000,1.0054,-0.0357,-1.0048,7
2026-03-21T04:21:49.371508,2,0.3017,0.3017,0.0524,0.0262,1.3305,0.4009,-1.2686,14
2026-03-21T04:21:49.371508,3,0.2343,0.2343,0.0820,0.0000,1.1371,-0.0384,1.1365,13
2026-03-21T04:21:49.371508,4,0.2705,0.2705,0.0698,0.0000,1.0439,-0.3148,0.9953,16
2026-03-21T04:21:49.440922,0,0.2006,0.2006,0.0574,0.0000,0.8158,-0.3193,-0.7507,15
2026-03-21T04:21:49.440922,1,0.1072,0.1072,0.0561,0.0000,1.0047,-0.0357,-1.0040,7
2026-03-21T04:21:49.440922,2,0.2523,0.2523,0.0503,0.0216,1.3282,0.4000,-1.2665,12
2026-03-21T04:21:49.440922,3,0.2352,0.2352,0.0729,0.0000,1.1366,-0.0384,1.1360,13
2026-03-21T04:21:49.440922,4,0.2858,0.2858,0.0863,0.0000,1.0464,-0.3065,1.0005,17
2026-03-21T04:21:49.510323,0,0.1913,0.1913,0.0699,0.0000,0.8158,-0.3191,-0.7508,15
2026-03-21T04:21:49.510323,1,0.1273,0.1273,0.0732,0.0000,1.0099,-0.0450,-1.0089,8
2026-03-21T04:21:49.510323,2,0.2780,0.2780,0.0547,0.0195,1.3342,0.4352,-1.2613,13
2026-03-21T04:21:49.510323,3,0.2348,0.2348,0.0760,0.0000,1.1376,-0.0385,1.1370,13
2026-03-21T04:21:49.510323,4,0.2730,0.2730,0.0574,0.0000,1.0460,-0.3154,0.9973,16
2026-03-21T04:21:49.580456,0,0.1950,0.1950,0.0641,0.0000,0.8155,-0.3191,-0.7504,15
2026-03-21T04:21:49.580456,1,0.1068,0.1068,0.0501,0.0000,1.0041,-0.0356,-1.0035,7
2026-03-21T04:21:49.580456,2,0.3501,0.3501,0.0628,0.0282,1.3332,0.4243,-1.2639,16
2026-03-21T04:21:49.580456,3,0.2353,0.2353,0.0769,0.0000,1.1380,-0.0384,1.1373,13
2026-03-21T04:21:49.580456,4,0.2694,0.2694,0.0673,0.0000,1.0441,-0.3147,0.9955,16
2026-03-21T04:21:49.649835,0,0.1970,0.1970,0.0620,0.0000,0.8170,-0.3197,-0.7518,15
2026-03-21T04:21:49.649835,1,0.1276,0.1276,0.0752,0.0000,1.0124,-0.0451,-1.0114,8
2026-03-21T04:21:49.649835,2,0.4224,0.4224,0.0757,0.0304,1.3360,0.4367,-1.2625,19
2026-03-21T04:21:49.649835,3,0.2341,0.2341,0.0780,0.0000,1.1363,-0.0385,1.1357,13
2026-03-21T04:21:49.649835,4,0.2681,0.2681,0.0731,0.0000,1.0461,-0.3153,0.9975,16
2026-03-21T04:21:49.719433,0,0.2004,0.2004,0.0660,0.0000,0.8163,-0.3195,-0.7512,15
2026-03-21T04:21:49.719433,1,0.1270,0.1270,0.0722,0.0000,1.0101,-0.0450,-1.0091,8
2026-03-21T04:21:49.719433,2,0.4008,0.4008,0.0717,0.0196,1.3418,0.4719,-1.2561,18
2026-03-21T04:21:49.719433,3,0.2335,0.2335,0.0890,0.0000,1.1364,-0.0382,1.1358,13
2026-03-21T04:21:49.719433,4,0.2703,0.2703,0.0665,0.0000,1.0452,-0.3152,0.9966,16
2026-03-21T04:21:49.789582,0,0.1968,0.1968,0.0603,0.0000,0.8164,-0.3196,-0.7513,15
2026-03-21T04:21:49.789582,1,0.1253,0.1253,0.0611,0.0000,1.0039,-0.0269,-1.0036,8
2026-03-21T04:21:49.789582,2,0.3505,0.3505,0.0652,0.0226,1.3376,0.4478,-1.2605,16
2026-03-21T04:21:49.789582,3,0.2353,0.2353,0.0751,0.0000,1.1386,-0.0385,1.1379,13
2026-03-21T04:21:49.789582,4,0.2843,0.2843,0.0900,0.0000,1.0477,-0.3069,1.0017,17
2026-03-21T04:21:49.858831,0,0.1950,0.1950,0.0614,0.0000,0.8153,-0.3190,-0.7503,15
2026-03-21T04:21:49.858831,1,0.1269,0.1269,0.0674,0.0000,1.0106,-0.0450,-1.0096,8
2026-03-21T04:21:49.858831,2,0.3763,0.3763,0.0685,0.0236,1.3394,0.4598,-1.2580,17
2026-03-21T04:21:49.858831,3,0.2341,0.2341,0.0818,0.0000,1.1363,-0.0384,1.1357,13
2026-03-21T04:21:49.858831,4,0.2711,0.2711,0.0647,0.0000,1.0469,-0.3157,0.9982,16
2026-03-21T04:21:49.928726,0,0.1948,0.1948,0.0612,0.0000,0.8145,-0.3188,-0.7495,15
2026-03-21T04:21:49.928726,1,0.1075,0.1075,0.0601,0.0000,1.0057,-0.0357,-1.0050,7
2026-03-21T04:21:49.928726,2,0.3743,0.3743,0.0681,0.0282,1.3358,0.4365,-1.2625,17
2026-03-21T04:21:49.928726,3,0.2350,0.2350,0.0789,0.0000,1.1377,-0.0384,1.1371,13
2026-03-21T04:21:49.928726,4,0.2858,0.2858,0.0843,0.0000,1.0440,-0.3059,0.9981,17
2026-03-21T04:21:49.998610,0,0.1977,0.1977,0.0594,0.0000,0.8163,-0.3195,-0.7512,15
2026-03-21T04:21:49.998610,1,0.1074,0.1074,0.0571,0.0000,1.0044,-0.0357,-1.0038,7
2026-03-21T04:21:49.998610,2,0.3756,0.3756,0.0703,0.0245,1.3391,0.4596,-1.2578,17
2026-03-21T04:21:49.998610,3,0.2188,0.2188,0.0448,0.0000,1.1418,-0.0291,1.1414,12
2026-03-21T04:21:49.998610,4,0.2869,0.2869,0.0839,0.0000,1.0450,-0.3062,0.9991,17
2026-03-21T04:21:50.067770,0,0.1967,0.1967,0.0615,0.0000,0.8158,-0.3192,-0.7508,15
2026-03-21T04:21:50.067770,1,0.1273,0.1273,0.0752,0.0000,1.0116,-0.0451,-1.0106,8
2026-03-21T04:21:50.067770,2,0.3256,0.3256,0.0567,0.0252,1.3307,0.4122,-1.2653,15
2026-03-21T04:21:50.067770,3,0.2345,0.2345,0.0790,0.0000,1.1380,-0.0384,1.1373,13
2026-03-21T04:21:50.067770,4,0.2666,0.2666,0.0726,0.0000,1.0455,-0.3152,0.9968,16
2026-03-21T04:21:50.138153,0,0.1945,0.1945,0.0614,0.0000,0.8164,-0.3194,-0.7514,15
2026-03-21T04:21:50.138153,1,0.1248,0.1248,0.0531,0.0000,1.0037,-0.0269,-1.0033,8
2026-03-21T04:21:50.138153,2,0.3507,0.3507,0.0653,0.0236,1.3372,0.4478,-1.2600,16
2026-03-21T04:21:50.138153,3,0.2351,0.2351,0.0790,0.0000,1.1370,-0.0384,1.1363,13
2026-03-21T04:21:50.138153,4,0.2688,0.2688,0.0738,0.0000,1.0450,-0.3150,0.9964,16
2026-03-21T04:21:50.207377,0,0.2017,0.2017,0.0661,0.0000,0.8191,-0.3206,-0.7537,15
2026-03-21T04:21:50.207377,1,0.1275,0.1275,0.0782,0.0000,1.0112,-0.0451,-1.0102,8
2026-03-21T04:21:50.207377,2,0.2548,0.2548,0.0480,0.0245,1.3305,0.4006,-1.2687,12
2026-03-21T04:21:50.207377,3,0.1210,0.1210,0.0268,0.0000,1.3786,0.6154,-1.2336,6
2026-03-21T04:21:50.207377,4,0.2348,0.2348,0.0769,0.0000,1.1356,-0.0384,1.1349,13
2026-03-21T04:21:50.207377,5,0.2875,0.2875,0.0868,0.0000,1.0467,-0.3066,1.0007,17
2026-03-21T04:21:50.277258,0,0.1962,0.1962,0.0661,0.0000,0.8171,-0.3197,-0.7520,15
2026-03-21T04:21:50.277258,1,0.1251,0.1251,0.0540,0.0000,1.0046,-0.0270,-1.0042,8
2026-03-21T04:21:50.277258,2,0.3760,0.3760,0.0684,0.0226,1.3388,0.4595,-1.2574,17
2026-03-21T04:21:50.277258,3,0.2337,0.2337,0.0790,0.0000,1.1359,-0.0384,1.1352,13
2026-03-21T04:21:50.277258,4,0.2857,0.2857,0.0853,0.0000,1.0466,-0.3066,1.0007,17
2026-03-21T04:21:50.347208,0,0.1931,0.1931,0.0653,0.0000,0.8164,-0.3194,-0.7514,15
2026-03-21T04:21:50.347208,1,0.1276,0.1276,0.0732,0.0000,1.0123,-0.0451,-1.0113,8
2026-03-21T04:21:50.347208,2,0.3512,0.3512,0.0633,0.0216,1.3378,0.4479,-1.2606,16
2026-03-21T04:21:50.347208,3,0.2178,0.2178,0.0577,0.0000,1.1412,-0.0289,1.1408,12
2026-03-21T04:21:50.347208,4,0.2870,0.2870,0.0819,0.0000,1.0444,-0.3060,0.9986,17
2026-03-21T04:21:50.417221,0,0.1986,0.1986,0.0601,0.0000,0.8147,-0.3189,-0.7497,15
2026-03-21T04:21:50.417221,1,0.1247,0.1247,0.0481,0.0000,1.0047,-0.0269,-1.0043,8
2026-03-21T04:21:50.417221,2,0.0525,0.0485,0.0525,0.0000,0.1137,-0.0019,-0.1137,5
2026-03-21T04:21:50.417221,3,0.3966,0.3966,0.0786,0.0301,1.3372,0.4481,-1.2599,18
2026-03-21T04:21:50.417221,4,0.2337,0.2337,0.0861,0.0000,1.1364,-0.0383,1.1358,13
2026-03-21T04:21:50.417221,5,0.2867,0.2867,0.0857,0.0000,1.0457,-0.3064,0.9998,17
2026-03-21T04:21:50.486471,0,0.1936,0.1936,0.0698,0.0000,0.8156,-0.3189,-0.7506,15
2026-03-21T04:21:50.486471,1,0.1075,0.1075,0.0551,0.0000,1.0052,-0.0357,-1.0046,7
2026-03-21T04:21:50.486471,2,0.2781,0.2781,0.0542,0.0245,1.3308,0.4120,-1.2655,13
2026-03-21T04:21:50.486471,3,0.0945,0.0945,0.0269,0.0000,1.3830,0.6280,-1.2322,5
2026-03-21T04:21:50.486471,4,0.2179,0.2179,0.0605,0.0000,1.1404,-0.0289,1.1401,12
2026-03-21T04:21:50.486471,5,0.2724,0.2724,0.0589,0.0000,1.0446,-0.3151,0.9959,16
2026-03-21T04:21:50.556146,0,0.1940,0.1940,0.0718,0.0000,0.8160,-0.3193,-0.7509,15
2026-03-21T04:21:50.556146,1,0.1069,0.1069,0.0501,0.0000,1.0052,-0.0357,-1.0046,7
2026-03-21T04:21:50.556146,2,0.3474,0.3474,0.0682,0.0282,1.3325,0.4240,-1.2632,16
2026-03-21T04:21:50.556146,3,0.2170,0.2170,0.0727,0.0000,1.1407,-0.0288,1.1403,12
2026-03-21T04:21:50.556146,4,0.2711,0.2711,0.0616,0.0000,1.0461,-0.3154,0.9974,16
2026-03-21T04:21:50.625527,0,0.2003,0.2003,0.0591,0.0000,0.8157,-0.3193,-0.7505,15
2026-03-21T04:21:50.625527,1,0.1073,0.1073,0.0551,0.0000,1.0055,-0.0357,-1.0049,7
2026-03-21T04:21:50.625527,2,0.3266,0.3266,0.0600,0.0236,1.3351,0.4358,-1.2619,15
2026-03-21T04:21:50.625527,3,0.2353,0.2353,0.0809,0.0000,1.1362,-0.0383,1.1355,13
2026-03-21T04:21:50.625527,4,0.2710,0.2710,0.0639,0.0000,1.0443,-0.3149,0.9957,16
2026-03-21T04:21:50.695249,0,0.1985,0.1985,0.0632,0.0000,0.8163,-0.3196,-0.7512,15
2026-03-21T04:21:50.695249,1,0.1454,0.1454,0.0752,0.0000,1.0105,-0.0363,-1.0099,9
2026-03-21T04:21:50.695249,2,0.3740,0.3740,0.0680,0.0272,1.3365,0.4366,-1.2632,17
2026-03-21T04:21:50.695249,3,0.2184,0.2184,0.0595,0.0000,1.1413,-0.0289,1.1409,12
2026-03-21T04:21:50.695249,4,0.2711,0.2711,0.0616,0.0000,1.0454,-0.3152,0.9967,16
2026-03-21T04:21:50.765316,0,0.1984,0.1984,0.0633,0.0000,0.8164,-0.3194,-0.7513,15
2026-03-21T04:21:50.765316,1,0.1452,0.1452,0.0722,0.0000,1.0111,-0.0362,-1.0104,9
2026-03-21T04:21:50.765316,2,0.3728,0.3728,0.0649,0.0294,1.3315,0.4128,-1.2659,17
2026-03-21T04:21:50.765316,3,0.2345,0.2345,0.0821,0.0000,1.1388,-0.0385,1.1381,13
2026-03-21T04:21:50.765316,4,0.2711,0.2711,0.0616,0.0000,1.0443,-0.3149,0.9958,16
2026-03-21T04:21:50.834379,0,0.2015,0.2015,0.0604,0.0000,0.8159,-0.3193,-0.7508,15
2026-03-21T04:21:50.834379,1,0.1449,0.1449,0.0702,0.0000,1.0103,-0.0362,-1.0097,9
2026-03-21T04:21:50.834379,2,0.3012,0.3012,0.0578,0.0236,1.3340,0.4242,-1.2647,14
2026-03-21T04:21:50.834379,3,0.2350,0.2350,0.0789,0.0000,1.1366,-0.0384,1.1359,13
2026-03-21T04:21:50.834379,4,0.2866,0.2866,0.0925,0.0000,1.0447,-0.3060,0.9988,17
2026-03-21T04:21:50.904512,0,0.1951,0.1951,0.0686,0.0000,0.8141,-0.3185,-0.7492,15
2026-03-21T04:21:50.904512,1,0.1074,0.1074,0.0531,0.0000,1.0055,-0.0357,-1.0049,7
2026-03-21T04:21:50.904512,2,0.3231,0.3231,0.0594,0.0304,1.3283,0.3892,-1.2700,15
2026-03-21T04:21:50.904512,3,0.2176,0.2176,0.0644,0.0000,1.1419,-0.0289,1.1416,12
2026-03-21T04:21:50.904512,4,0.2713,0.2713,0.0641,0.0000,1.0465,-0.3156,0.9977,16
2026-03-21T04:21:50.973772,0,0.2010,0.2010,0.1006,0.0000,0.8156,-0.3123,-0.7535,16
2026-03-21T04:21:50.973772,1,0.1251,0.1251,0.0541,0.0000,1.0029,-0.0269,-1.0026,8
2026-03-21T04:21:50.973772,2,0.3995,0.3995,0.0701,0.0252,1.3379,0.4484,-1.2605,18
2026-03-21T04:21:50.973772,3,0.2337,0.2337,0.0870,0.0000,1.1360,-0.0382,1.1354,13
2026-03-21T04:21:50.973772,4,0.2718,0.2718,0.0608,0.0000,1.0448,-0.3151,0.9961,16
2026-03-21T04:21:51.043634,0,0.2000,0.2000,0.0650,0.0000,0.8142,-0.3187,-0.7492,15
2026-03-21T04:21:51.043634,1,0.1449,0.1449,0.0702,0.0000,1.0081,-0.0361,-1.0074,9
2026-03-21T04:21:51.043634,2,0.3491,0.3491,0.0624,0.0242,1.3324,0.4240,-1.2631,16
2026-03-21T04:21:51.043634,3,0.2356,0.2356,0.0762,0.0000,1.1406,-0.0386,1.1400,13
2026-03-21T04:21:51.043634,4,0.2683,0.2683,0.0690,0.0000,1.0426,-0.3144,0.9941,16
2026-03-21T04:21:51.113251,0,0.1999,0.1999,0.0573,0.0000,0.8147,-0.3189,-0.7497,15
2026-03-21T04:21:51.113251,1,0.1449,0.1449,0.0702,0.0000,1.0097,-0.0362,-1.0091,9
2026-03-21T04:21:51.113251,2,0.3029,0.3029,0.0476,0.0223,1.3306,0.4010,-1.2688,14
2026-03-21T04:21:51.113251,3,0.2350,0.2350,0.0881,0.0000,1.1388,-0.0384,1.1381,13
2026-03-21T04:21:51.113251,4,0.2844,0.2844,0.0880,0.0000,1.0450,-0.3062,0.9991,17
2026-03-21T04:21:51.183302,0,0.1964,0.1964,0.0678,0.0000,0.8153,-0.3191,-0.7503,15
