timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:06:28.805843,0,0.0373,0.0101,0.0000,0.2624,0.2693,0.0000,0.0000,5
2026-03-21T04:06:28.805843,1,0.1251,0.1251,0.0000,0.9170,0.9391,0.0000,0.0000,9
2026-03-21T04:06:28.805843,2,0.5902,0.5902,0.0000,0.8488,0.7750,0.0000,0.0000,43
2026-03-21T04:06:28.805843,3,0.2724,0.2724,0.0000,0.0000,1.0688,0.0000,0.0000,16
2026-03-21T04:06:28.805843,4,0.1329,0.1329,0.0000,0.0000,0.3093,0.0000,0.0000,14
2026-03-21T04:06:28.874228,0,0.0297,0.0156,0.0000,0.2589,0.2695,0.0000,0.0000,5
2026-03-21T04:06:28.874228,1,0.1243,0.1243,0.0000,0.9170,0.9377,0.0000,0.0000,9
2026-03-21T04:06:28.874228,2,0.5935,0.5935,0.0000,0.8669,0.7754,0.0000,0.0000,44
2026-03-21T04:06:28.874228,3,0.2528,0.2528,0.0000,0.0000,1.0639,0.0000,0.0000,15
2026-03-21T04:06:28.874228,4,0.1213,0.1213,0.0000,0.0000,0.3107,0.0000,0.0000,16
2026-03-21T04:06:28.943325,0,0.0380,0.0085,0.0000,0.2580,0.2665,0.0000,0.0000,5
2026-03-21T04:06:28.943325,1,0.1243,0.1243,0.0000,0.9170,0.9383,0.0000,0.0000,9
2026-03-21T04:06:28.943325,2,0.5894,0.5894,0.0000,0.8458,0.7749,0.0000,0.0000,44
2026-03-21T04:06:28.943325,3,0.2735,0.2735,0.0000,0.0000,1.0683,0.0000,0.0000,16
2026-03-21T04:06:28.943325,4,0.1297,0.1297,0.0000,0.0000,0.3103,0.0000,0.0000,16
2026-03-21T04:06:29.013226,0,0.0252,0.0131,0.0000,0.2535,0.2675,0.0000,0.0000,5
2026-03-21T04:06:29.013226,1,0.1468,0.1468,0.0000,0.9170,0.9376,0.0000,0.0000,10
2026-03-21T04:06:29.013226,2,0.6038,0.6038,0.0000,0.8679,0.7757,0.0000,0.0000,44
2026-03-21T04:06:29.013226,3,0.2732,0.2732,0.0000,0.0000,1.0691,0.0000,0.0000,16
