timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:09:55.219916,0,0.0245,0.0097,0.0000,0.2445,0.2643,0.0000,0.0000,5
2026-03-21T04:09:55.219916,1,0.1270,0.1270,0.0000,0.9074,0.9347,0.0000,0.0000,9
2026-03-21T04:09:55.219916,2,0.5881,0.5881,0.0000,0.8719,0.7702,0.0000,0.0000,44
2026-03-21T04:09:55.219916,3,0.2731,0.2731,0.0000,0.0000,1.0683,0.0000,0.0000,16
2026-03-21T04:09:55.219916,4,0.1199,0.1199,0.0000,0.0000,0.3060,0.0000,0.0000,16
2026-03-21T04:09:55.287670,0,0.0684,0.0173,0.0000,0.2918,0.2742,0.0000,0.0000,6
2026-03-21T04:09:55.287670,1,0.1640,0.1640,0.0000,0.9190,0.9340,0.0000,0.0000,11
2026-03-21T04:09:55.287670,2,0.5740,0.5740,0.0000,0.8468,0.7697,0.0000,0.0000,42
2026-03-21T04:09:55.287670,3,0.2736,0.2736,0.0000,0.0000,1.0689,0.0000,0.0000,16
2026-03-21T04:09:55.287670,4,0.1307,0.1307,0.0000,0.0000,0.3067,0.0000,0.0000,16
2026-03-21T04:09:55.357372,0,0.0202,0.0135,0.0000,0.2427,0.2603,0.0000,0.0000,5
2026-03-21T04:09:55.357372,1,0.1844,0.1844,0.0000,0.9104,0.9299,0.0000,0.0000,12
2026-03-21T04:09:55.357372,2,0.5953,0.5953,0.0000,0.8659,0.7707,0.0000,0.0000,44
2026-03-21T04:09:55.357372,3,0.2729,0.2729,0.0000,0.0000,1.0696,0.0000,0.0000,16
2026-03-21T04:09:55.357372,4,0.1180,0.1180,0.0000,0.0000,0.3091,0.0000,0.0000,16
2026-03-21T04:09:55.426689,0,0.0174,0.0115,0.0000,0.2400,0.2625,0.0000,0.0000,5
2026-03-21T04:09:55.426689,1,0.1254,0.1254,0.0000,0.9132,0.9368,0.0000,0.0000,9
2026-03-21T04:09:55.426689,2,0.5976,0.5976,0.0000,0.8709,0.7715,0.0000,0.0000,44
2026-03-21T04:09:55.426689,3,0.2737,0.2737,0.0000,0.0000,1.0687,0.0000,0.0000,16
2026-03-21T04:09:55.426689,4,0.1257,0.1257,0.0000,0.0000,0.3071,0.0000,0.0000,16
2026-03-21T04:09:55.496749,0,0.0263,0.0087,0.0000,0.2472,0.2621,0.0000,0.0000,5
2026-03-21T04:09:55.496749,1,0.1670,0.1670,0.0000,0.9113,0.9336,0.0000,0.0000,11
2026-03-21T04:09:55.496749,2,0.5978,0.5978,0.0000,0.8729,0.7704,0.0000,0.0000,44
2026-03-21T04:09:55.496749,3,0.2526,0.2526,0.0000,0.0000,1.0636,0.0000,0.0000,15
2026-03-21T04:09:55.496749,4,0.1142,0.1142,0.0000,0.0000,0.3090,0.0000,0.0000,14
2026-03-21T04:09:55.566913,0,0.0156,0.0124,0.0000,0.2391,0.2617,0.0000,0.0000,5
2026-03-21T04:09:55.566913,1,0.2021,0.2021,0.0000,0.9151,0.9267,0.0000,0.0000,13
2026-03-21T04:09:55.566913,2,0.5948,0.5948,0.0000,0.8669,0.7713,0.0000,0.0000,44
2026-03-21T04:09:55.566913,3,0.2737,0.2737,0.0000,0.0000,1.0680,0.0000,0.0000,16
2026-03-21T04:09:55.566913,4,0.1260,0.1260,0.0000,0.0000,0.3056,0.0000,0.0000,16
2026-03-21T04:09:55.636396,0,0.0224,0.0119,0.0000,0.2424,0.2647,0.0000,0.0000,5
2026-03-21T04:09:55.636396,1,0.1677,0.1677,0.0000,0.9103,0.9313,0.0000,0.0000,11
2026-03-21T04:09:55.636396,2,0.5897,0.5897,0.0000,0.8679,0.7707,0.0000,0.0000,44
2026-03-21T04:09:55.636396,3,0.2531,0.2531,0.0000,0.0000,1.0659,0.0000,0.0000,15
2026-03-21T04:09:55.636396,4,0.1153,0.1153,0.0000,0.0000,0.3076,0.0000,0.0000,16
2026-03-21T04:09:55.705360,0,0.0304,0.0091,0.0000,0.2486,0.2647,0.0000,0.0000,5
2026-03-21T04:09:55.705360,1,0.1258,0.1258,0.0000,0.9103,0.9335,0.0000,0.0000,9
2026-03-21T04:09:55.705360,2,0.1379,0.1379,0.0000,0.8408,0.8083,0.0000,0.0000,11
2026-03-21T04:09:55.705360,3,0.3896,0.3896,0.0000,0.7804,0.7721,0.0000,0.0000,31
2026-03-21T04:09:55.705360,4,0.2722,0.2722,0.0000,0.0000,1.0688,0.0000,0.0000,16
2026-03-21T04:09:55.705360,5,0.1163,0.1163,0.0000,0.0000,0.3058,0.0000,0.0000,16
2026-03-21T04:09:55.775760,0,0.0738,0.0166,0.0000,0.2964,0.2754,0.0000,0.0000,6
2026-03-21T04:09:55.775760,1,0.1241,0.1241,0.0000,0.9161,0.9340,0.0000,0.0000,9
2026-03-21T04:09:55.775760,2,0.5949,0.5949,0.0000,0.8689,0.7712,0.0000,0.0000,44
2026-03-21T04:09:55.775760,3,0.2533,0.2533,0.0000,0.0000,1.0644,0.0000,0.0000,15
2026-03-21T04:09:55.775760,4,0.1192,0.1192,0.0000,0.0000,0.3053,0.0000,0.0000,16
2026-03-21T04:09:55.845399,0,0.0244,0.0101,0.0000,0.0000,0.2631,0.0000,0.0000,5
2026-03-21T04:09:55.845399,1,0.1114,0.1114,0.0000,0.0000,0.9334,0.0000,0.0000,8
2026-03-21T04:09:55.845399,2,0.5953,0.5953,0.0000,0.0000,0.7702,0.0000,0.0000,44
