timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:13:41.632721,3,0.2804,0.2804,0.1776,0.0000,1.0474,-0.2239,1.0231,18
2026-03-21T04:13:41.632721,4,0.0621,0.0621,0.0600,0.0000,0.2764,-0.1219,0.2481,9
2026-03-21T04:13:41.702785,0,0.0459,0.0459,0.0349,0.0000,0.3167,-0.1337,-0.2871,11
2026-03-21T04:13:41.702785,1,0.1089,0.1089,0.0778,0.0000,1.0524,0.0175,-1.0522,7
2026-03-21T04:13:41.702785,2,0.1118,0.1118,0.0705,0.0000,1.0283,0.3766,-0.9569,8
2026-03-21T04:13:41.702785,3,0.2794,0.2794,0.1825,0.0000,1.0477,-0.2239,1.0235,18
2026-03-21T04:13:41.702785,4,0.0588,0.0588,0.0519,0.0000,0.2822,-0.1243,0.2533,9
2026-03-21T04:13:41.772810,0,0.0956,0.0401,0.0956,0.0000,0.3187,-0.1314,-0.2903,12
2026-03-21T04:13:41.772810,1,0.0857,0.0857,0.0432,0.0152,1.1550,-0.1211,-1.1487,5
2026-03-21T04:13:41.772810,2,0.1091,0.1091,0.0718,0.0000,1.0561,0.0177,-1.0559,7
2026-03-21T04:13:41.772810,3,0.1062,0.1062,0.1027,0.0000,1.0227,0.3742,-0.9518,8
2026-03-21T04:13:41.772810,4,0.2612,0.2612,0.1711,0.0000,1.0449,-0.2326,1.0187,17
2026-03-21T04:13:41.772810,5,0.0678,0.0660,0.0678,0.0000,0.2789,-0.1211,0.2513,7
2026-03-21T04:13:41.842137,0,0.0827,0.0407,0.0827,0.0000,0.3185,-0.1315,-0.2901,12
2026-03-21T04:13:41.842137,1,0.0847,0.0847,0.0343,0.0102,1.1530,-0.1208,-1.1467,5
2026-03-21T04:13:41.842137,2,0.1092,0.1092,0.0798,0.0000,1.0524,0.0175,-1.0522,7
2026-03-21T04:13:41.842137,3,0.1043,0.1043,0.0910,0.0000,1.0275,0.3761,-0.9563,8
2026-03-21T04:13:41.842137,4,0.0895,0.0895,0.0425,0.0905,1.4146,0.7073,-1.2250,5
2026-03-21T04:13:41.842137,5,0.2820,0.2820,0.1750,0.0000,1.0488,-0.2243,1.0245,18
2026-03-21T04:13:41.842137,6,0.0681,0.0681,0.0609,0.0000,0.2785,-0.1227,0.2500,9
2026-03-21T04:13:41.911981,0,0.0837,0.0418,0.0837,0.0000,0.3177,-0.1311,-0.2894,12
2026-03-21T04:13:41.911981,1,0.1294,0.1294,0.0899,0.0000,1.0599,0.0081,-1.0599,8
2026-03-21T04:13:41.911981,2,0.0920,0.0920,0.0853,0.0000,1.0185,0.3811,-0.9445,7
2026-03-21T04:13:41.911981,3,0.0901,0.0901,0.0408,0.1001,1.4118,0.6845,-1.2347,5
2026-03-21T04:13:41.911981,4,0.2819,0.2819,0.1719,0.0000,1.0477,-0.2239,1.0235,18
2026-03-21T04:13:41.911981,5,0.0691,0.0691,0.0626,0.0000,0.2805,-0.1236,0.2518,9
2026-03-21T04:13:41.981327,0,0.0431,0.0431,0.0421,0.0000,0.3160,-0.1333,-0.2865,11
2026-03-21T04:13:41.981327,1,0.1097,0.1097,0.0687,0.0000,1.0532,0.0176,-1.0531,7
2026-03-21T04:13:41.981327,2,0.0897,0.0803,0.0897,0.0000,1.0265,0.3673,-0.9585,7
2026-03-21T04:13:41.981327,3,0.0926,0.0926,0.0365,0.0983,1.4130,0.6851,-1.2358,5
2026-03-21T04:13:41.981327,4,0.2810,0.2810,0.1818,0.0000,1.0486,-0.2242,1.0244,18
2026-03-21T04:13:41.981327,5,0.0583,0.0548,0.0583,0.0000,0.2823,-0.1240,0.2536,9
2026-03-21T04:13:42.051095,0,0.0473,0.0473,0.0418,0.0000,0.3137,-0.1323,-0.2844,11
2026-03-21T04:13:42.051095,1,0.0857,0.0857,0.0432,0.0152,1.1562,-0.1213,-1.1499,5
2026-03-21T04:13:42.051095,2,0.0904,0.0904,0.0503,0.0000,1.0467,0.0269,-1.0464,6
2026-03-21T04:13:42.051095,3,0.1073,0.1073,0.0908,0.0000,1.0234,0.3745,-0.9524,8
2026-03-21T04:13:42.051095,4,0.0873,0.0873,0.0461,0.1037,1.4122,0.6847,-1.2351,5
2026-03-21T04:13:42.051095,5,0.2647,0.2647,0.1679,0.0000,1.0457,-0.2329,1.0194,17
2026-03-21T04:13:42.051095,6,0.0601,0.0601,0.0436,0.0000,0.2819,-0.1242,0.2531,9
2026-03-21T04:13:42.120551,0,0.0511,0.0511,0.0309,0.0000,0.3127,-0.1321,-0.2834,11
2026-03-21T04:13:42.120551,1,0.1269,0.1269,0.0782,0.0000,1.0502,0.0266,-1.0498,8
2026-03-21T04:13:42.120551,2,0.1049,0.1049,0.1036,0.0000,1.0213,0.3737,-0.9505,8
2026-03-21T04:13:42.120551,3,0.2817,0.2817,0.1790,0.0000,1.0486,-0.2241,1.0244,18
2026-03-21T04:13:42.120551,4,0.0530,0.0530,0.0431,0.0000,0.2720,-0.1197,0.2443,9
2026-03-21T04:13:42.190982,0,0.0851,0.0492,0.0851,0.0000,0.3186,-0.1316,-0.2901,12
2026-03-21T04:13:42.190982,1,0.0723,0.0723,0.0432,0.0000,1.0485,0.0179,-1.0483,5
2026-03-21T04:13:42.190982,2,0.0964,0.0964,0.0791,0.0000,1.0219,0.3826,-0.9476,7
2026-03-21T04:13:42.190982,3,0.0917,0.0917,0.0391,0.0905,1.4160,0.7081,-1.2262,5
2026-03-21T04:13:42.190982,4,0.2823,0.2823,0.1750,0.0000,1.0470,-0.2238,1.0228,18
2026-03-21T04:13:42.190982,5,0.0706,0.0706,0.0663,0.0000,0.2787,-0.1230,0.2501,9
2026-03-21T04:13:42.259816,0,0.0789,0.0479,0.0789,0.0000,0.3217,-0.1329,-0.2930,12
2026-03-21T04:13:42.259816,1,0.1270,0.1270,0.0728,0.0000,1.0483,0.0265,-1.0480,8
2026-03-21T04:13:42.259816,2,0.1048,0.1035,0.1048,0.0000,1.0282,0.3762,-0.9569,8
2026-03-21T04:13:42.259816,3,0.1352,0.1352,0.0619,0.0983,1.4143,0.7073,-1.2247,7
2026-03-21T04:13:42.259816,4,0.2822,0.2822,0.1760,0.0000,1.0479,-0.2241,1.0236,18
2026-03-21T04:13:42.259816,5,0.0614,0.0614,0.0591,0.0000,0.2814,-0.1238,0.2527,9
2026-03-21T04:13:42.330048,0,0.0422,0.0422,0.0420,0.0000,0.3160,-0.1332,-0.2865,11
2026-03-21T04:13:42.330048,1,0.0898,0.0898,0.0583,0.0000,1.0454,0.0268,-1.0450,6
2026-03-21T04:13:42.330048,2,0.1181,0.0907,0.1181,0.0000,1.0333,0.3609,-0.9682,8
2026-03-21T04:13:42.330048,3,0.2623,0.2623,0.1673,0.0000,1.0449,-0.2326,1.0187,17
2026-03-21T04:13:42.330048,4,0.0601,0.0564,0.0601,0.0000,0.2863,-0.1259,0.2571,9
2026-03-21T04:13:42.399020,0,0.0841,0.0457,0.0841,0.0000,0.3200,-0.1321,-0.2915,12
2026-03-21T04:13:42.399020,1,0.1088,0.1088,0.0808,0.0000,1.0514,0.0175,-1.0512,7
2026-03-21T04:13:42.399020,2,0.1070,0.1070,0.0890,0.0000,1.0273,0.3760,-0.9560,8
2026-03-21T04:13:42.399020,3,0.2637,0.2637,0.1680,0.0000,1.0438,-0.2324,1.0176,17
2026-03-21T04:13:42.399020,4,0.0649,0.0649,0.0554,0.0000,0.2844,-0.1254,0.2552,9
2026-03-21T04:13:42.469168,0,0.0890,0.0406,0.0890,0.0000,0.3179,-0.1312,-0.2896,12
2026-03-21T04:13:42.469168,1,0.1288,0.1288,0.0900,0.0000,1.0574,0.0081,-1.0574,8
2026-03-21T04:13:42.469168,2,0.1097,0.1097,0.1020,0.0000,1.0269,0.3759,-0.9556,8
2026-03-21T04:13:42.469168,3,0.2646,0.2646,0.1576,0.0000,1.0442,-0.2327,1.0179,17
2026-03-21T04:13:42.469168,4,0.0579,0.0579,0.0525,0.0000,0.2819,-0.1242,0.2531,9
2026-03-21T04:13:42.539006,0,0.0440,0.0440,0.0359,0.0000,0.3147,-0.1328,-0.2853,11
2026-03-21T04:13:42.539006,1,0.1092,0.1092,0.0718,0.0000,1.0536,0.0176,-1.0535,7
2026-03-21T04:13:42.539006,2,0.1081,0.1081,0.0923,0.0000,1.0288,0.3766,-0.9574,8
2026-03-21T04:13:42.539006,3,0.2817,0.2817,0.1759,0.0000,1.0478,-0.2240,1.0236,18
2026-03-21T04:13:42.539006,4,0.0582,0.0527,0.0582,0.0000,0.2824,-0.1241,0.2536,9
2026-03-21T04:13:42.608460,0,0.0792,0.0449,0.0792,0.0000,0.3172,-0.1309,-0.2889,12
2026-03-21T04:13:42.608460,1,0.0682,0.0604,0.0682,0.0000,0.1476,-0.0211,-0.1461,6
2026-03-21T04:13:42.608460,2,0.1084,0.1084,0.0828,0.0000,1.0509,0.0174,-1.0508,7
2026-03-21T04:13:42.608460,3,0.1134,0.1134,0.0998,0.0000,1.0237,0.3747,-0.9526,8
2026-03-21T04:13:42.608460,4,0.2825,0.2825,0.1730,0.0000,1.0461,-0.2237,1.0219,18
2026-03-21T04:13:42.608460,5,0.0561,0.0561,0.0365,0.0000,0.2818,-0.1222,0.2539,7
2026-03-21T04:13:42.678299,0,0.0474,0.0474,0.0349,0.0000,0.3150,-0.1329,-0.2856,11
2026-03-21T04:13:42.678299,1,0.0816,0.0816,0.0523,0.0000,1.1257,-0.0790,-1.1229,5
2026-03-21T04:13:42.678299,2,0.1072,0.1072,0.0627,0.0000,1.0409,0.0356,-1.0403,7
2026-03-21T04:13:42.678299,3,0.0989,0.0766,0.0989,0.0000,1.0248,0.3666,-0.9570,7
2026-03-21T04:13:42.678299,4,0.2800,0.2800,0.1836,0.0000,1.0497,-0.2243,1.0254,18
2026-03-21T04:13:42.678299,5,0.0651,0.0651,0.0523,0.0000,0.2799,-0.1233,0.2513,9
2026-03-21T04:13:42.747989,0,0.0419,0.0419,0.0393,0.0000,0.3141,-0.1324,-0.2848,11
2026-03-21T04:13:42.747989,1,0.0766,0.0766,0.0475,0.0000,1.0805,-0.0193,-1.0803,5
2026-03-21T04:13:42.747989,2,0.0978,0.0978,0.0954,0.0000,1.0236,0.3744,-0.9526,8
2026-03-21T04:13:42.747989,3,0.0894,0.0894,0.0436,0.0967,1.4186,0.7094,-1.2285,5
2026-03-21T04:13:42.747989,4,0.2637,0.2637,0.1615,0.0000,1.0448,-0.2327,1.0186,17
2026-03-21T04:13:42.747989,5,0.0681,0.0681,0.0586,0.0000,0.2853,-0.1259,0.2560,9
2026-03-21T04:13:42.817853,0,0.0767,0.0447,0.0767,0.0000,0.3204,-0.1323,-0.2918,12
2026-03-21T04:13:42.817853,1,0.0712,0.0712,0.0433,0.0000,1.0407,0.0359,-1.0401,5
2026-03-21T04:13:42.817853,2,0.1113,0.1113,0.0979,0.0000,1.0241,0.3748,-0.9530,8
2026-03-21T04:13:42.817853,3,0.0924,0.0924,0.0365,0.0958,1.4128,0.6850,-1.2356,5
2026-03-21T04:13:42.817853,4,0.2814,0.2814,0.1758,0.0000,1.0477,-0.2239,1.0235,18
2026-03-21T04:13:42.817853,5,0.0549,0.0549,0.0406,0.0000,0.2762,-0.1198,0.2489,7
2026-03-21T04:13:42.887557,0,0.0806,0.0500,0.0806,0.0000,0.3197,-0.1320,-0.2911,12
2026-03-21T04:13:42.887557,1,0.0856,0.0856,0.0423,0.0152,1.1570,-0.1213,-1.1507,5
2026-03-21T04:13:42.887557,2,0.1098,0.1098,0.0668,0.0000,1.0545,0.0177,-1.0544,7
2026-03-21T04:13:42.887557,3,0.0851,0.0823,0.0851,0.0000,1.0264,0.3672,-0.9584,7
2026-03-21T04:13:42.887557,4,0.2797,0.2797,0.1826,0.0000,1.0491,-0.2243,1.0248,18
2026-03-21T04:13:42.887557,5,0.0690,0.0609,0.0690,0.0000,0.2809,-0.1236,0.2522,9
2026-03-21T04:13:42.956668,0,0.0462,0.0462,0.0359,0.0000,0.3182,-0.1342,-0.2885,11
2026-03-21T04:13:42.956668,1,0.0921,0.0921,0.0637,0.0000,1.0582,0.0086,-1.0582,6
2026-03-21T04:13:42.956668,2,0.1076,0.1076,0.1017,0.0000,1.0247,0.3751,-0.9536,8
2026-03-21T04:13:42.956668,3,0.0930,0.0930,0.0355,0.0965,1.4128,0.6850,-1.2356,5
2026-03-21T04:13:42.956668,4,0.2810,0.2810,0.1768,0.0000,1.0475,-0.2239,1.0232,18
2026-03-21T04:13:42.956668,5,0.0590,0.0590,0.0525,0.0000,0.2878,-0.1262,0.2586,7
2026-03-21T04:13:43.026578,0,0.0526,0.0526,0.0266,0.0000,0.3145,-0.1329,-0.2851,11
2026-03-21T04:13:43.026578,1,0.1491,0.1491,0.1008,0.0000,1.0644,-0.0014,-1.0644,9
2026-03-21T04:13:43.026578,2,0.1091,0.1091,0.1091,0.0000,1.0217,0.3738,-0.9508,8
2026-03-21T04:13:43.026578,3,0.2817,0.2817,0.1749,0.0000,1.0481,-0.2242,1.0238,18
2026-03-21T04:13:43.026578,4,0.0631,0.0631,0.0560,0.0000,0.2867,-0.1263,0.2574,9
2026-03-21T04:13:43.096607,0,0.0541,0.0541,0.0384,0.0000,0.3172,-0.1339,-0.2875,11
2026-03-21T04:13:43.096607,1,0.1268,0.1268,0.0732,0.0000,1.0468,0.0264,-1.0465,8
2026-03-21T04:13:43.096607,2,0.1067,0.1067,0.1027,0.0000,1.0232,0.3744,-0.9522,8
2026-03-21T04:13:43.096607,3,0.2648,0.2648,0.1612,0.0000,1.0458,-0.2330,1.0195,17
2026-03-21T04:13:43.096607,4,0.0586,0.0586,0.0461,0.0000,0.2823,-0.1238,0.2538,7
2026-03-21T04:13:43.165448,0,0.0995,0.0361,0.0995,0.0000,0.3202,-0.1319,-0.2918,12
2026-03-21T04:13:43.165448,1,0.1098,0.1098,0.0638,0.0000,1.0509,0.0176,-1.0508,7
2026-03-21T04:13:43.165448,2,0.1019,0.1019,0.0852,0.0000,1.0237,0.3746,-0.9527,8
2026-03-21T04:13:43.165448,3,0.1333,0.1333,0.0666,0.1063,1.4168,0.7086,-1.2269,7
2026-03-21T04:13:43.165448,4,0.2820,0.2820,0.1750,0.0000,1.0485,-0.2242,1.0243,18
2026-03-21T04:13:43.165448,5,0.0604,0.0604,0.0484,0.0000,0.2810,-0.1238,0.2523,9
2026-03-21T04:13:43.235904,0,0.0434,0.0434,0.0411,0.0000,0.3109,-0.1311,-0.2819,11
2026-03-21T04:13:43.235904,1,0.0726,0.0726,0.0482,0.0000,1.0533,0.0180,-1.0531,5
2026-03-21T04:13:43.235904,2,0.1058,0.1058,0.0927,0.0000,1.0277,0.3762,-0.9564,8
2026-03-21T04:13:43.235904,3,0.2621,0.2621,0.1672,0.0000,1.0450,-0.2327,1.0188,17
2026-03-21T04:13:43.235904,4,0.0659,0.0659,0.0541,0.0000,0.2868,-0.1272,0.2570,7
2026-03-21T04:13:43.305368,0,0.0782,0.0473,0.0782,0.0000,0.3167,-0.1307,-0.2884,12
2026-03-21T04:13:43.305368,1,0.1287,0.1287,0.0870,0.0000,1.0602,0.0082,-1.0601,8
2026-03-21T04:13:43.305368,2,0.1071,0.1071,0.1006,0.0000,1.0206,0.3735,-0.9498,8
2026-03-21T04:13:43.305368,3,0.2827,0.2827,0.1764,0.0000,1.0471,-0.2239,1.0229,18
2026-03-21T04:13:43.305368,4,0.0705,0.0705,0.0641,0.0000,0.2845,-0.1254,0.2554,9
2026-03-21T04:13:43.374850,0,0.0787,0.0452,0.0787,0.0000,0.3197,-0.1319,-0.2912,12
2026-03-21T04:13:43.374850,1,0.0849,0.0849,0.0363,0.0112,1.1554,-0.1211,-1.1491,5
2026-03-21T04:13:43.374850,2,0.1088,0.1088,0.0808,0.0000,1.0512,0.0175,-1.0511,7
2026-03-21T04:13:43.374850,3,0.1123,0.1123,0.0909,0.0000,1.0263,0.3758,-0.9550,8
2026-03-21T04:13:43.374850,4,0.2812,0.2812,0.1748,0.0000,1.0480,-0.2240,1.0237,18
2026-03-21T04:13:43.374850,5,0.0589,0.0589,0.0491,0.0000,0.2829,-0.1242,0.2542,7
2026-03-21T04:13:43.444571,0,0.0926,0.0509,0.0926,0.0000,0.3165,-0.1307,-0.2883,12
2026-03-21T04:13:43.444571,1,0.1469,0.1469,0.0934,0.0000,1.0565,0.0171,-1.0563,9
2026-03-21T04:13:43.444571,2,0.0955,0.0788,0.0955,0.0000,1.0284,0.3679,-0.9603,7
2026-03-21T04:13:43.444571,3,0.2825,0.2825,0.1754,0.0000,1.0485,-0.2241,1.0242,18
2026-03-21T04:13:43.444571,4,0.0636,0.0636,0.0486,0.0000,0.2876,-0.1264,0.2584,7
2026-03-21T04:13:43.514193,0,0.0887,0.0447,0.0887,0.0000,0.3218,-0.1328,-0.2932,12
2026-03-21T04:13:43.514193,1,0.0762,0.0762,0.0395,0.0000,1.0787,-0.0192,-1.0785,5
2026-03-21T04:13:43.514193,2,0.0346,0.0346,0.0268,0.0000,1.0306,0.0538,-1.0292,3
2026-03-21T04:13:43.514193,3,0.1057,0.0748,0.1057,0.0000,1.0232,0.3659,-0.9556,7
2026-03-21T04:13:43.514193,4,0.0905,0.0905,0.0399,0.0974,1.4096,0.6834,-1.2328,5
2026-03-21T04:13:43.514193,5,0.2638,0.2638,0.1595,0.0000,1.0444,-0.2327,1.0181,17
2026-03-21T04:13:43.514193,6,0.0674,0.0674,0.0606,0.0000,0.2870,-0.1265,0.2576,9
2026-03-21T04:13:43.582787,0,0.0471,0.0471,0.0340,0.0000,0.3143,-0.1326,-0.2850,11
2026-03-21T04:13:43.582787,1,0.0765,0.0765,0.0485,0.0000,1.0795,-0.0193,-1.0793,5
2026-03-21T04:13:43.582787,2,0.0349,0.0349,0.0219,0.0000,1.0289,0.0537,-1.0275,3
2026-03-21T04:13:43.582787,3,0.1073,0.1050,0.1073,0.0000,1.0223,0.3740,-0.9514,8
2026-03-21T04:13:43.582787,4,0.2802,0.2802,0.1806,0.0000,1.0473,-0.2237,1.0231,18
2026-03-21T04:13:43.582787,5,0.0710,0.0710,0.0650,0.0000,0.2848,-0.1257,0.2556,9
2026-03-21T04:13:43.652096,0,0.0831,0.0501,0.0831,0.0000,0.3191,-0.1317,-0.2906,12
2026-03-21T04:13:43.652096,1,0.0765,0.0765,0.0455,0.0000,1.0791,-0.0193,-1.0789,5
2026-03-21T04:13:43.652096,2,0.0348,0.0348,0.0238,0.0000,1.0282,0.0537,-1.0268,3
2026-03-21T04:13:43.652096,3,0.1039,0.0756,0.1039,0.0000,1.0272,0.3673,-0.9593,7
2026-03-21T04:13:43.652096,4,0.2819,0.2819,0.1729,0.0000,1.0497,-0.2245,1.0254,18
2026-03-21T04:13:43.652096,5,0.0740,0.0740,0.0702,0.0000,0.2853,-0.1257,0.2561,9
2026-03-21T04:13:43.721488,0,0.0819,0.0458,0.0819,0.0000,0.3178,-0.1312,-0.2895,12
2026-03-21T04:13:43.721488,1,0.1287,0.1287,0.0959,0.0000,1.0575,0.0080,-1.0575,8
2026-03-21T04:13:43.721488,2,0.1057,0.1057,0.0964,0.0000,1.0224,0.3742,-0.9515,8
2026-03-21T04:13:43.721488,3,0.0901,0.0901,0.0408,0.0992,1.4120,0.6846,-1.2349,5
2026-03-21T04:13:43.721488,4,0.2811,0.2811,0.1758,0.0000,1.0476,-0.2239,1.0234,18
